regime,future_idx,method,family,method_type,true_val,curr_val,estimate,error,valid,catastrophic,beats_current,improve_ratio
log_oscillatory,150,richardson_a10,richardson,trajectory,0.15358923,0.21500983,0.18375088,0.03016165,1,0,1,2.036381
log_oscillatory,150,richardson_a20,richardson,trajectory,0.15358923,0.21500983,0.1931243,0.03953507,1,0,1,1.553573
log_oscillatory,150,single_exp_fit,parametric,trajectory,0.15358923,0.21500983,0.14654583,0.00704341,1,0,1,8.720299
log_oscillatory,150,double_exp_fit,parametric,trajectory,0.15358923,0.21500983,0.14655233,0.0070369,1,0,1,8.728363
log_oscillatory,150,rational_fit,parametric,trajectory,0.15358923,0.21500983,0.15431408,0.00072485,1,0,1,84.735849
log_oscillatory,150,log_fit,parametric,trajectory,0.15358923,0.21500983,0.17485345,0.02126422,1,0,1,2.888448
log_oscillatory,150,shanks_1,shanks,limit,0.15358923,0.21500983,0.23049601,0.07690678,1,0,0,0.798637
log_oscillatory,150,shanks_2,shanks,limit,0.15358923,0.21500983,0.21941244,0.06582321,1,0,0,0.933115
log_oscillatory,150,shanks_3,shanks,limit,0.15358923,0.21500983,0.2157569,0.06216767,1,0,0,0.987983
log_oscillatory,150,shanks_4,shanks,limit,0.15358923,0.21500983,0.21527041,0.06168118,1,0,0,0.995775
log_oscillatory,150,wynn_eps_1,wynn_eps,limit,0.15358923,0.21500983,0.23049601,0.07690678,1,0,0,0.798637
log_oscillatory,150,wynn_eps_2,wynn_eps,limit,0.15358923,0.21500983,0.18788883,0.0342996,1,0,1,1.790709
log_oscillatory,150,wynn_eps_3,wynn_eps,limit,0.15358923,0.21500983,0.16905743,0.0154682,1,0,1,3.970766
log_oscillatory,150,wynn_rho_1,wynn_rho,limit,0.15358923,0.21500983,0.24895772,0.09536848,1,0,0,0.644035
log_oscillatory,150,wynn_rho_2,wynn_rho,limit,0.15358923,0.21500983,0.10778954,0.04579969,1,0,1,1.34107
log_oscillatory,150,wynn_rho_3,wynn_rho,limit,0.15358923,0.21500983,-0.37811275,0.53170198,1,1,0,0.115517
log_oscillatory,150,pade_11,pade,trajectory,0.15358923,0.21500983,0.19831509,0.04472586,1,0,1,1.373268
log_oscillatory,150,pade_12,pade,trajectory,0.15358923,0.21500983,0.29547686,0.14188763,1,0,0,0.432882
log_oscillatory,150,pade_13,pade,trajectory,0.15358923,0.21500983,0.03208443,0.1215048,1,0,0,0.505499
log_oscillatory,150,pade_21,pade,trajectory,0.15358923,0.21500983,0.2558224,0.10223317,1,0,0,0.600789
log_oscillatory,150,pade_22,pade,trajectory,0.15358923,0.21500983,0.1945189,0.04092967,1,0,1,1.500638
log_oscillatory,150,pade_23,pade,trajectory,0.15358923,0.21500983,3.59793087,3.44434164,1,1,0,0.017832
log_oscillatory,150,pade_31,pade,trajectory,0.15358923,0.21500983,,,0,1,0,
log_oscillatory,150,pade_32,pade,trajectory,0.15358923,0.21500983,0.3704958,0.21690656,1,0,0,0.283166
log_oscillatory,150,levin_t1,levin,limit,0.15358923,0.21500983,0.23049601,0.07690678,1,0,0,0.798637
log_oscillatory,150,levin_t2,levin,limit,0.15358923,0.21500983,0.21869349,0.06510426,1,0,0,0.943419
log_oscillatory,150,levin_u1,levin,limit,0.15358923,0.21500983,0.23186298,0.07827375,1,0,0,0.78469
log_oscillatory,150,levin_u2,levin,limit,0.15358923,0.21500983,0.21797595,0.06438672,1,0,0,0.953933
log_oscillatory,150,levin_v1,levin,limit,0.15358923,0.21500983,0.21524133,0.06165209,1,0,0,0.996245
log_oscillatory,150,levin_v2,levin,limit,0.15358923,0.21500983,0.21940828,0.06581905,1,0,0,0.933174
log_oscillatory,150,weniger_d1,weniger,limit,0.15358923,0.21500983,0.0,0.15358923,1,0,0,0.399902
log_oscillatory,150,weniger_d2,weniger,limit,0.15358923,0.21500983,0.0,0.15358923,1,0,0,0.399902
log_oscillatory,150,brezinski_theta1,brezinski,limit,0.15358923,0.21500983,0.23404326,0.08045403,1,0,0,0.763425
log_oscillatory,150,brezinski_theta2,brezinski,limit,0.15358923,0.21500983,0.20832238,0.05473315,1,0,1,1.122183
log_oscillatory,150,neville_2,neville,trajectory,0.15358923,0.21500983,0.00343599,0.15015324,1,0,0,0.409053
log_oscillatory,150,neville_3,neville,trajectory,0.15358923,0.21500983,,,0,1,0,
log_oscillatory,150,neville_4,neville,trajectory,0.15358923,0.21500983,,,0,1,0,
log_oscillatory,150,anderson_1,anderson,limit,0.15358923,0.21500983,0.2300363,0.07644707,1,0,0,0.80344
log_oscillatory,150,anderson_2,anderson,limit,0.15358923,0.21500983,0.23280431,0.07921508,1,0,0,0.775365
log_oscillatory,150,anderson_3,anderson,limit,0.15358923,0.21500983,0.23554357,0.08195434,1,0,0,0.749449
log_oscillatory,150,median_ensemble,ensemble,trajectory,0.15358923,0.21500983,0.21758467,0.06399544,1,0,0,0.959765
log_oscillatory,150,stability_weighted,ensemble,trajectory,0.15358923,0.21500983,0.21680546,0.06321623,1,0,0,0.971596
log_oscillatory,150,best_shanks_wynn,ensemble,limit,0.15358923,0.21500983,0.23049601,0.07690678,1,0,0,0.798637
log_oscillatory,1000,current_value,baseline,limit,0.10921464,0.21500983,0.21500983,0.1057952,1,0,0,1.0
log_oscillatory,1000,linear,baseline,trajectory,0.10921464,0.21500983,,,0,1,0,
log_oscillatory,1000,log_linear,baseline,trajectory,0.10921464,0.21500983,0.11584969,0.00663505,1,0,1,15.944887
log_oscillatory,1000,geom_avg_diff,baseline,limit,0.10921464,0.21500983,,,0,1,0,
log_oscillatory,1000,richardson_1,richardson,trajectory,0.10921464,0.21500983,0.12250528,0.01329064,1,0,1,7.960126
log_oscillatory,1000,richardson_2,richardson,trajectory,0.10921464,0.21500983,0.08042813,0.02878651,1,0,1,3.675166
log_oscillatory,1000,richardson_3,richardson,trajectory,0.10921464,0.21500983,0.067105,0.04210964,1,0,1,2.512375
log_oscillatory,1000,richardson_a05,richardson,trajectory,0.10921464,0.21500983,0.15064392,0.04142928,1,0,1,2.553634
log_oscillatory,1000,richardson_a10,richardson,trajectory,0.10921464,0.21500983,0.17435499,0.06514035,1,0,1,1.624112
log_oscillatory,1000,richardson_a20,richardson,trajectory,0.10921464,0.21500983,0.1918081,0.08259347,1,0,1,1.280915
log_oscillatory,1000,single_exp_fit,parametric,trajectory,0.10921464,0.21500983,0.0068352,0.10237943,1,0,1,1.033364
log_oscillatory,1000,double_exp_fit,parametric,trajectory,0.10921464,0.21500983,0.00683841,0.10237623,1,0,1,1.033396
log_oscillatory,1000,rational_fit,parametric,trajectory,0.10921464,0.21500983,0.04757191,0.06164273,1,0,1,1.716264
log_oscillatory,1000,log_fit,parametric,trajectory,0.10921464,0.21500983,0.14195804,0.0327434,1,0,1,3.231039
log_oscillatory,1000,shanks_1,shanks,limit,0.10921464,0.21500983,0.23049601,0.12128137,1,0,0,0.872312
log_oscillatory,1000,shanks_2,shanks,limit,0.10921464,0.21500983,0.21941244,0.1101978,1,0,0,0.960048
log_oscillatory,1000,shanks_3,shanks,limit,0.10921464,0.21500983,0.2157569,0.10654226,1,0,0,0.992988
log_oscillatory,1000,shanks_4,shanks,limit,0.10921464,0.21500983,0.21527041,0.10605577,1,0,0,0.997543
log_oscillatory,1000,wynn_eps_1,wynn_eps,limit,0.10921464,0.21500983,0.23049601,0.12128137,1,0,0,0.872312
log_oscillatory,1000,wynn_eps_2,wynn_eps,limit,0.10921464,0.21500983,0.18788883,0.07867419,1,0,1,1.344726
log_oscillatory,1000,wynn_eps_3,wynn_eps,limit,0.10921464,0.21500983,0.16905743,0.05984279,1,0,1,1.767885
log_oscillatory,1000,wynn_rho_1,wynn_rho,limit,0.10921464,0.21500983,0.24895772,0.13974308,1,0,0,0.757069
log_oscillatory,1000,wynn_rho_2,wynn_rho,limit,0.10921464,0.21500983,0.10778954,0.0014251,1,0,1,74.236953
log_oscillatory,1000,wynn_rho_3,wynn_rho,limit,0.10921464,0.21500983,-0.37811275,0.48732739,1,0,0,0.217093
log_oscillatory,1000,pade_11,pade,trajectory,0.10921464,0.21500983,0.20078252,0.09156789,1,0,1,1.155374
log_oscillatory,1000,pade_12,pade,trajectory,0.10921464,0.21500983,-0.08282739,0.19204203,1,0,0,0.550896
log_oscillatory,1000,pade_13,pade,trajectory,0.10921464,0.21500983,0.00037594,0.1088387,1,0,0,0.972037
log_oscillatory,1000,pade_21,pade,trajectory,0.10921464,0.21500983,0.80129776,0.69208313,1,1,0,0.152865
log_oscillatory,1000,pade_22,pade,trajectory,0.10921464,0.21500983,0.19452104,0.0853064,1,0,1,1.240179
log_oscillatory,1000,pade_23,pade,trajectory,0.10921464,0.21500983,-0.02138437,0.13059901,1,0,0,0.810077
log_oscillatory,1000,pade_31,pade,trajectory,0.10921464,0.21500983,,,0,1,0,
log_oscillatory,1000,pade_32,pade,trajectory,0.10921464,0.21500983,2.11818635,2.00897171,1,1,0,0.052661
log_oscillatory,1000,levin_t1,levin,limit,0.10921464,0.21500983,0.23049601,0.12128137,1,0,0,0.872312
log_oscillatory,1000,levin_t2,levin,limit,0.10921464,0.21500983,0.21869349,0.10947885,1,0,0,0.966353
log_oscillatory,1000,levin_u1,levin,limit,0.10921464,0.21500983,0.23186298,0.12264834,1,0,0,0.86259
log_oscillatory,1000,levin_u2,levin,limit,0.10921464,0.21500983,0.21797595,0.10876132,1,0,0,0.972728
log_oscillatory,1000,levin_v1,levin,limit,0.10921464,0.21500983,0.21524133,0.10602669,1,0,0,0.997817
log_oscillatory,1000,levin_v2,levin,limit,0.10921464,0.21500983,0.21940828,0.11019364,1,0,0,0.960084
log_oscillatory,1000,weniger_d1,weniger,limit,0.10921464,0.21500983,0.0,0.10921464,1,0,0,0.968691
log_oscillatory,1000,weniger_d2,weniger,limit,0.10921464,0.21500983,0.0,0.10921464,1,0,0,0.968691
log_oscillatory,1000,brezinski_theta1,brezinski,limit,0.10921464,0.21500983,0.23404326,0.12482862,1,0,0,0.847524
log_oscillatory,1000,brezinski_theta2,brezinski,limit,0.10921464,0.21500983,0.20832238,0.09910775,1,0,1,1.067477
log_oscillatory,1000,neville_2,neville,trajectory,0.10921464,0.21500983,,,0,1,0,
log_oscillatory,1000,neville_3,neville,trajectory,0.10921464,0.21500983,,,0,1,0,
log_oscillatory,1000,neville_4,neville,trajectory,0.10921464,0.21500983,,,0,1,0,
log_oscillatory,1000,anderson_1,anderson,limit,0.10921464,0.21500983,0.2300363,0.12082166,1,0,0,0.875631
log_oscillatory,1000,anderson_2,anderson,limit,0.10921464,0.21500983,0.23280431,0.12358967,1,0,0,0.85602
log_oscillatory,1000,anderson_3,anderson,limit,0.10921464,0.21500983,0.23554357,0.12632894,1,0,0,0.837458
log_oscillatory,1000,median_ensemble,ensemble,trajectory,0.10921464,0.21500983,0.20182286,0.09260822,1,0,1,1.142395
log_oscillatory,1000,stability_weighted,ensemble,trajectory,0.10921464,0.21500983,0.21619101,0.10697637,1,0,0,0.988959
log_oscillatory,1000,best_shanks_wynn,ensemble,limit,0.10921464,0.21500983,0.23049601,0.12128137,1,0,0,0.872312
log_oscillatory,5000,current_value,baseline,limit,0.11791736,0.21500983,0.21500983,0.09709247,1,0,0,1.0
log_oscillatory,5000,linear,baseline,trajectory,0.11791736,0.21500983,,,0,1,0,
log_oscillatory,5000,log_linear,baseline,trajectory,0.11791736,0.21500983,0.08594811,0.03196925,1,0,1,3.037058
log_oscillatory,5000,geom_avg_diff,baseline,limit,0.11791736,0.21500983,,,0,1,0,
log_oscillatory,5000,richardson_1,richardson,trajectory,0.11791736,0.21500983,0.09223668,0.02568068,1,0,1,3.780759
log_oscillatory,5000,richardson_2,richardson,trajectory,0.11791736,0.21500983,0.04133937,0.07657799,1,0,1,1.26789
log_oscillatory,5000,richardson_3,richardson,trajectory,0.11791736,0.21500983,0.02979617,0.08812119,1,0,1,1.101806
log_oscillatory,5000,richardson_a05,richardson,trajectory,0.11791736,0.21500983,0.14166003,0.02374267,1,0,1,4.089366
log_oscillatory,5000,richardson_a10,richardson,trajectory,0.11791736,0.21500983,0.17302851,0.05511115,1,0,1,1.761757
log_oscillatory,5000,richardson_a20,richardson,trajectory,0.11791736,0.21500983,0.19177902,0.07386166,1,0,1,1.314518
log_oscillatory,5000,single_exp_fit,parametric,trajectory,0.11791736,0.21500983,0.0,0.11791736,1,0,0,0.823394
log_oscillatory,5000,double_exp_fit,parametric,trajectory,0.11791736,0.21500983,1e-08,0.11791735,1,0,0,0.823394
log_oscillatory,5000,rational_fit,parametric,trajectory,0.11791736,0.21500983,0.01117983,0.10673753,1,0,0,0.909638
log_oscillatory,5000,log_fit,parametric,trajectory,0.11791736,0.21500983,0.12537152,0.00745416,1,0,1,13.025271
log_oscillatory,5000,shanks_1,shanks,limit,0.11791736,0.21500983,0.23049601,0.11257865,1,0,0,0.862441
log_oscillatory,5000,shanks_2,shanks,limit,0.11791736,0.21500983,0.21941244,0.10149508,1,0,0,0.956622
log_oscillatory,5000,shanks_3,shanks,limit,0.11791736,0.21500983,0.2157569,0.09783954,1,0,0,0.992364
log_oscillatory,5000,shanks_4,shanks,limit,0.11791736,0.21500983,0.21527041,0.09735305,1,0,0,0.997323
log_oscillatory,5000,wynn_eps_1,wynn_eps,limit,0.11791736,0.21500983,0.23049601,0.11257865,1,0,0,0.862441
log_oscillatory,5000,wynn_eps_2,wynn_eps,limit,0.11791736,0.21500983,0.18788883,0.06997146,1,0,1,1.387601
log_oscillatory,5000,wynn_eps_3,wynn_eps,limit,0.11791736,0.21500983,0.16905743,0.05114007,1,0,1,1.89856
log_oscillatory,5000,wynn_rho_1,wynn_rho,limit,0.11791736,0.21500983,0.24895772,0.13104035,1,0,0,0.740936
log_oscillatory,5000,wynn_rho_2,wynn_rho,limit,0.11791736,0.21500983,0.10778954,0.01012782,1,0,1,9.586706
log_oscillatory,5000,wynn_rho_3,wynn_rho,limit,0.11791736,0.21500983,-0.37811275,0.49603012,1,1,0,0.195739
log_oscillatory,5000,pade_11,pade,trajectory,0.11791736,0.21500983,0.20098363,0.08306627,1,0,1,1.168856
log_oscillatory,5000,pade_12,pade,trajectory,0.11791736,0.21500983,-0.01186404,0.1297814,1,0,0,0.748123
log_oscillatory,5000,pade_13,pade,trajectory,0.11791736,0.21500983,1.378e-05,0.11790358,1,0,0,0.82349
log_oscillatory,5000,pade_21,pade,trajectory,0.11791736,0.21500983,3.34795477,3.23003741,1,1,0,0.030059
log_oscillatory,5000,pade_22,pade,trajectory,0.11791736,0.21500983,0.19454492,0.07662756,1,0,1,1.26707
log_oscillatory,5000,pade_23,pade,trajectory,0.11791736,0.21500983,-0.0037584,0.12167576,1,0,0,0.797961
log_oscillatory,5000,pade_31,pade,trajectory,0.11791736,0.21500983,,,0,1,0,
log_oscillatory,5000,pade_32,pade,trajectory,0.11791736,0.21500983,10.26946482,10.15154746,1,1,0,0.009564
log_oscillatory,5000,levin_t1,levin,limit,0.11791736,0.21500983,0.23049601,0.11257865,1,0,0,0.862441
log_oscillatory,5000,levin_t2,levin,limit,0.11791736,0.21500983,0.21869349,0.10077613,1,0,0,0.963447
log_oscillatory,5000,levin_u1,levin,limit,0.11791736,0.21500983,0.23186298,0.11394562,1,0,0,0.852095
log_oscillatory,5000,levin_u2,levin,limit,0.11791736,0.21500983,0.21797595,0.10005859,1,0,0,0.970356
log_oscillatory,5000,levin_v1,levin,limit,0.11791736,0.21500983,0.21524133,0.09732396,1,0,0,0.997621
log_oscillatory,5000,levin_v2,levin,limit,0.11791736,0.21500983,0.21940828,0.10149092,1,0,0,0.956662
log_oscillatory,5000,weniger_d1,weniger,limit,0.11791736,0.21500983,0.0,0.11791736,1,0,0,0.823394
log_oscillatory,5000,weniger_d2,weniger,limit,0.11791736,0.21500983,0.0,0.11791736,1,0,0,0.823394
log_oscillatory,5000,brezinski_theta1,brezinski,limit,0.11791736,0.21500983,0.23404326,0.1161259,1,0,0,0.836097
log_oscillatory,5000,brezinski_theta2,brezinski,limit,0.11791736,0.21500983,0.20832238,0.09040502,1,0,1,1.073972
log_oscillatory,5000,neville_2,neville,trajectory,0.11791736,0.21500983,,,0,1,0,
log_oscillatory,5000,neville_3,neville,trajectory,0.11791736,0.21500983,,,0,1,0,
log_oscillatory,5000,neville_4,neville,trajectory,0.11791736,0.21500983,,,0,1,0,
log_oscillatory,5000,anderson_1,anderson,limit,0.11791736,0.21500983,0.2300363,0.11211893,1,0,0,0.865977
log_oscillatory,5000,anderson_2,anderson,limit,0.11791736,0.21500983,0.23280431,0.11488695,1,0,0,0.845113
log_oscillatory,5000,anderson_3,anderson,limit,0.11791736,0.21500983,0.23554357,0.11762621,1,0,0,0.825432
log_oscillatory,5000,median_ensemble,ensemble,trajectory,0.11791736,0.21500983,0.20182286,0.0839055,1,0,1,1.157165
log_oscillatory,5000,stability_weighted,ensemble,trajectory,0.11791736,0.21500983,0.20519416,0.0872768,1,0,1,1.112466
log_oscillatory,5000,best_shanks_wynn,ensemble,limit,0.11791736,0.21500983,0.23049601,0.11257865,1,0,0,0.862441
heavy_noise_plat,150,current_value,baseline,limit,0.01000002,0.00820309,0.00820309,0.00179692,1,0,0,1.0
heavy_noise_plat,150,linear,baseline,trajectory,0.01000002,0.00820309,0.00585365,0.00414637,1,0,0,0.433372
heavy_noise_plat,150,log_linear,baseline,trajectory,0.01000002,0.00820309,,,0,1,0,
heavy_noise_plat,150,geom_avg_diff,baseline,limit,0.01000002,0.00820309,,,0,1,0,
heavy_noise_plat,150,richardson_1,richardson,trajectory,0.01000002,0.00820309,0.00845975,0.00154027,1,0,1,1.166631
heavy_noise_plat,150,richardson_2,richardson,trajectory,0.01000002,0.00820309,0.01163489,0.00163487,1,0,1,1.099121
heavy_noise_plat,150,richardson_3,richardson,trajectory,0.01000002,0.00820309,0.01238052,0.0023805,1,0,0,0.754849
heavy_noise_plat,150,richardson_a05,richardson,trajectory,0.01000002,0.00820309,0.0075612,0.00243882,1,0,0,0.736801
heavy_noise_plat,150,richardson_a10,richardson,trajectory,0.01000002,0.00820309,0.00791616,0.00208386,1,0,0,0.862305
heavy_noise_plat,150,richardson_a20,richardson,trajectory,0.01000002,0.00820309,0.00841656,0.00158345,1,0,1,1.134814
heavy_noise_plat,150,single_exp_fit,parametric,trajectory,0.01000002,0.00820309,0.00892389,0.00107612,1,0,1,1.66981
heavy_noise_plat,150,double_exp_fit,parametric,trajectory,0.01000002,0.00820309,0.008924,0.00107602,1,0,1,1.669971
heavy_noise_plat,150,rational_fit,parametric,trajectory,0.01000002,0.00820309,0.00791434,0.00208568,1,0,0,0.861553
heavy_noise_plat,150,log_fit,parametric,trajectory,0.01000002,0.00820309,0.00780678,0.00219324,1,0,0,0.819301
heavy_noise_plat,150,shanks_1,shanks,limit,0.01000002,0.00820309,0.01372338,0.00372336,1,0,0,0.482607
heavy_noise_plat,150,shanks_2,shanks,limit,0.01000002,0.00820309,0.15568391,0.14568389,1,1,0,0.012334
heavy_noise_plat,150,shanks_3,shanks,limit,0.01000002,0.00820309,0.00957666,0.00042335,1,0,1,4.244524
heavy_noise_plat,150,shanks_4,shanks,limit,0.01000002,0.00820309,0.00907564,0.00092438,1,0,1,1.943925
heavy_noise_plat,150,wynn_eps_1,wynn_eps,limit,0.01000002,0.00820309,0.01372338,0.00372336,1,0,0,0.482607
heavy_noise_plat,150,wynn_eps_2,wynn_eps,limit,0.01000002,0.00820309,0.0100098,9.78e-06,1,0,1,183.683997
heavy_noise_plat,150,wynn_eps_3,wynn_eps,limit,0.01000002,0.00820309,0.00845259,0.00154743,1,0,1,1.161231
heavy_noise_plat,150,wynn_rho_1,wynn_rho,limit,0.01000002,0.00820309,0.0096155,0.00038452,1,0,1,4.673205
heavy_noise_plat,150,wynn_rho_2,wynn_rho,limit,0.01000002,0.00820309,0.00969732,0.0003027,1,0,1,5.936323
heavy_noise_plat,150,wynn_rho_3,wynn_rho,limit,0.01000002,0.00820309,0.00987244,0.00012758,1,0,1,14.085067
heavy_noise_plat,150,pade_11,pade,trajectory,0.01000002,0.00820309,0.01044022,0.0004402,1,0,1,4.082037
heavy_noise_plat,150,pade_12,pade,trajectory,0.01000002,0.00820309,0.16278545,0.15278543,1,1,0,0.011761
heavy_noise_plat,150,pade_13,pade,trajectory,0.01000002,0.00820309,0.00148891,0.00851111,1,0,0,0.211127
heavy_noise_plat,150,pade_21,pade,trajectory,0.01000002,0.00820309,0.00414421,0.00585581,1,0,0,0.306861
heavy_noise_plat,150,pade_22,pade,trajectory,0.01000002,0.00820309,0.01101948,0.00101947,1,0,1,1.762611
heavy_noise_plat,150,pade_23,pade,trajectory,0.01000002,0.00820309,,,0,1,0,
heavy_noise_plat,150,pade_31,pade,trajectory,0.01000002,0.00820309,0.03235277,0.02235276,1,1,0,0.080389
heavy_noise_plat,150,pade_32,pade,trajectory,0.01000002,0.00820309,0.00674558,0.00325444,1,0,0,0.552145
heavy_noise_plat,150,levin_t1,levin,limit,0.01000002,0.00820309,0.01372338,0.00372336,1,0,0,0.482607
heavy_noise_plat,150,levin_t2,levin,limit,0.01000002,0.00820309,0.01764346,0.00764344,1,0,0,0.235093
heavy_noise_plat,150,levin_u1,levin,limit,0.01000002,0.00820309,0.01370381,0.0037038,1,0,0,0.485157
heavy_noise_plat,150,levin_u2,levin,limit,0.01000002,0.00820309,0.01773131,0.00773129,1,0,0,0.232422
heavy_noise_plat,150,levin_v1,levin,limit,0.01000002,0.00820309,0.01056405,0.00056404,1,0,1,3.185814
heavy_noise_plat,150,levin_v2,levin,limit,0.01000002,0.00820309,0.0075195,0.00248052,1,0,0,0.724414
heavy_noise_plat,150,weniger_d1,weniger,limit,0.01000002,0.00820309,0.0,0.01000002,1,1,0,0.179692
heavy_noise_plat,150,weniger_d2,weniger,limit,0.01000002,0.00820309,0.0,0.01000002,1,1,0,0.179692
heavy_noise_plat,150,brezinski_theta1,brezinski,limit,0.01000002,0.00820309,0.0208881,0.01088809,1,1,0,0.165036
heavy_noise_plat,150,brezinski_theta2,brezinski,limit,0.01000002,0.00820309,0.46797268,0.45797266,1,1,0,0.003924
heavy_noise_plat,150,neville_2,neville,trajectory,0.01000002,0.00820309,,,0,1,0,
heavy_noise_plat,150,neville_3,neville,trajectory,0.01000002,0.00820309,,,0,1,0,
heavy_noise_plat,150,neville_4,neville,trajectory,0.01000002,0.00820309,,,0,1,0,
heavy_noise_plat,150,anderson_1,anderson,limit,0.01000002,0.00820309,0.01372318,0.00372317,1,0,0,0.482633
heavy_noise_plat,150,anderson_2,anderson,limit,0.01000002,0.00820309,0.0136782,0.00367819,1,0,0,0.488534
heavy_noise_plat,150,anderson_3,anderson,limit,0.01000002,0.00820309,0.01346807,0.00346805,1,0,0,0.518136
heavy_noise_plat,150,median_ensemble,ensemble,trajectory,0.01000002,0.00820309,0.01186659,0.00186657,1,0,0,0.962685
heavy_noise_plat,150,stability_weighted,ensemble,trajectory,0.01000002,0.00820309,0.0404517,0.03045169,1,1,0,0.059009
heavy_noise_plat,150,best_shanks_wynn,ensemble,limit,0.01000002,0.00820309,0.01372338,0.00372336,1,0,0,0.482607
heavy_noise_plat,1000,current_value,baseline,limit,0.01,0.00820309,0.00820309,0.00179691,1,0,0,1.0
heavy_noise_plat,1000,linear,baseline,trajectory,0.01,0.00820309,-0.02971649,0.03971649,1,1,0,0.045243
heavy_noise_plat,1000,log_linear,baseline,trajectory,0.01,0.00820309,,,0,1,0,
heavy_noise_plat,1000,geom_avg_diff,baseline,limit,0.01,0.00820309,,,0,1,0,
heavy_noise_plat,1000,richardson_1,richardson,trajectory,0.01,0.00820309,0.00832067,0.00167933,1,0,1,1.070017
heavy_noise_plat,1000,richardson_2,richardson,trajectory,0.01,0.00820309,0.03651469,0.02651469,1,1,0,0.06777
heavy_noise_plat,1000,richardson_3,richardson,trajectory,0.01,0.00820309,0.04174539,0.03174539,1,1,0,0.056604
heavy_noise_plat,1000,richardson_a05,richardson,trajectory,0.01,0.00820309,0.00557649,0.00442351,1,0,0,0.406217
heavy_noise_plat,1000,richardson_a10,richardson,trajectory,0.01,0.00820309,0.00708403,0.00291597,1,0,0,0.616229
heavy_noise_plat,1000,richardson_a20,richardson,trajectory,0.01,0.00820309,0.00825492,0.00174508,1,0,1,1.0297
heavy_noise_plat,1000,single_exp_fit,parametric,trajectory,0.01,0.00820309,0.00892384,0.00107616,1,0,1,1.669735
heavy_noise_plat,1000,double_exp_fit,parametric,trajectory,0.01,0.00820309,0.00892394,0.00107606,1,0,1,1.669896
heavy_noise_plat,1000,rational_fit,parametric,trajectory,0.01,0.00820309,0.00707964,0.00292036,1,0,0,0.615303
heavy_noise_plat,1000,log_fit,parametric,trajectory,0.01,0.00820309,0.00568316,0.00431684,1,0,0,0.416255
heavy_noise_plat,1000,shanks_1,shanks,limit,0.01,0.00820309,0.01372338,0.00372338,1,0,0,0.482601
heavy_noise_plat,1000,shanks_2,shanks,limit,0.01,0.00820309,0.15568391,0.14568391,1,1,0,0.012334
heavy_noise_plat,1000,shanks_3,shanks,limit,0.01,0.00820309,0.00957666,0.00042334,1,0,1,4.244641
heavy_noise_plat,1000,shanks_4,shanks,limit,0.01,0.00820309,0.00907564,0.00092436,1,0,1,1.94394
heavy_noise_plat,1000,wynn_eps_1,wynn_eps,limit,0.01,0.00820309,0.01372338,0.00372338,1,0,0,0.482601
heavy_noise_plat,1000,wynn_eps_2,wynn_eps,limit,0.01,0.00820309,0.0100098,9.8e-06,1,0,1,183.395696
heavy_noise_plat,1000,wynn_eps_3,wynn_eps,limit,0.01,0.00820309,0.00845259,0.00154741,1,0,1,1.161233
heavy_noise_plat,1000,wynn_rho_1,wynn_rho,limit,0.01,0.00820309,0.0096155,0.0003845,1,0,1,4.673351
heavy_noise_plat,1000,wynn_rho_2,wynn_rho,limit,0.01,0.00820309,0.00969732,0.00030268,1,0,1,5.936573
heavy_noise_plat,1000,wynn_rho_3,wynn_rho,limit,0.01,0.00820309,0.00987244,0.00012756,1,0,1,14.086636
heavy_noise_plat,1000,pade_11,pade,trajectory,0.01,0.00820309,0.01048761,0.00048761,1,0,1,3.685144
heavy_noise_plat,1000,pade_12,pade,trajectory,0.01,0.00820309,-0.00129729,0.01129729,1,1,0,0.159056
heavy_noise_plat,1000,pade_13,pade,trajectory,0.01,0.00820309,1.415e-05,0.00998585,1,1,0,0.179945
heavy_noise_plat,1000,pade_21,pade,trajectory,0.01,0.00820309,-0.0515427,0.0615427,1,1,0,0.029198
heavy_noise_plat,1000,pade_22,pade,trajectory,0.01,0.00820309,0.0110862,0.0010862,1,0,1,1.654307
heavy_noise_plat,1000,pade_23,pade,trajectory,0.01,0.00820309,-0.00124528,0.01124528,1,1,0,0.159792
heavy_noise_plat,1000,pade_31,pade,trajectory,0.01,0.00820309,2.95873021,2.94873021,1,1,0,0.000609
heavy_noise_plat,1000,pade_32,pade,trajectory,0.01,0.00820309,-0.03046839,0.04046839,1,1,0,0.044403
heavy_noise_plat,1000,levin_t1,levin,limit,0.01,0.00820309,0.01372338,0.00372338,1,0,0,0.482601
heavy_noise_plat,1000,levin_t2,levin,limit,0.01,0.00820309,0.01764346,0.00764346,1,0,0,0.235091
heavy_noise_plat,1000,levin_u1,levin,limit,0.01,0.00820309,0.01370381,0.00370381,1,0,0,0.485151
heavy_noise_plat,1000,levin_u2,levin,limit,0.01,0.00820309,0.01773131,0.00773131,1,0,0,0.232419
heavy_noise_plat,1000,levin_v1,levin,limit,0.01,0.00820309,0.01056405,0.00056405,1,0,1,3.185701
heavy_noise_plat,1000,levin_v2,levin,limit,0.01,0.00820309,0.0075195,0.0024805,1,0,0,0.724413
heavy_noise_plat,1000,weniger_d1,weniger,limit,0.01,0.00820309,0.0,0.01,1,1,0,0.179691
