method,family,method_type,regime,noise,future_idx,valid_rate,cat_rate,beats_rate,med_error,med_improve,stability,n_seeds
richardson_3,richardson,trajectory,noisy_plateau,0.005,1000,1.0,0.5667,0.2,0.007322407120116496,0.11442053894585358,-0.0533,30
richardson_a05,richardson,trajectory,noisy_plateau,0.005,1000,1.0,0.3333,0.1667,0.004513538380463419,0.46530450793046724,0.4,30
richardson_a10,richardson,trajectory,noisy_plateau,0.005,1000,1.0,0.1,0.4667,0.0022344141932372262,0.8857436317019715,0.9867,30
richardson_a20,richardson,trajectory,noisy_plateau,0.005,1000,1.0,0.0,0.8333,0.0006014682866933678,2.6763796458473963,1.3333,30
single_exp_fit,parametric,trajectory,noisy_plateau,0.005,1000,1.0,0.2,0.5,0.0008190649044301562,1.1357412065539898,0.8,30
double_exp_fit,parametric,trajectory,noisy_plateau,0.005,1000,1.0,0.2333,0.5,0.0008188140418075186,1.1362011572770283,0.7333,30
rational_fit,parametric,trajectory,noisy_plateau,0.005,1000,1.0,0.2667,0.3,0.002982982905605548,0.5527094118643293,0.5867,30
log_fit,parametric,trajectory,noisy_plateau,0.005,1000,1.0,0.1667,0.2667,0.003277700543764368,0.48109028654144037,0.7733,30
shanks_1,shanks,limit,noisy_plateau,0.005,1000,1.0,0.0667,0.4333,0.0016311995462340162,0.8346811304578577,1.04,30
shanks_2,shanks,limit,noisy_plateau,0.005,1000,1.0,0.1333,0.4,0.002424670214032083,0.8223568873329137,0.8933,30
shanks_3,shanks,limit,noisy_plateau,0.005,1000,1.0,0.1333,0.4667,0.001388098716092182,0.881217337260406,0.92,30
shanks_4,shanks,limit,noisy_plateau,0.005,1000,1.0,0.1667,0.5,0.0013618396868863248,0.951044388598418,0.8667,30
wynn_eps_1,wynn_eps,limit,noisy_plateau,0.005,1000,1.0,0.0667,0.4333,0.001631199546234017,0.8346811304578579,1.04,30
wynn_eps_2,wynn_eps,limit,noisy_plateau,0.005,1000,1.0,0.0667,0.5333,0.0014028676828467925,1.1869581781164382,1.08,30
wynn_eps_3,wynn_eps,limit,noisy_plateau,0.005,1000,1.0,0.1333,0.5667,0.0012766401307254616,1.1952088274236838,0.96,30
wynn_rho_1,wynn_rho,limit,noisy_plateau,0.005,1000,1.0,0.0667,0.6333,0.001126680547281875,1.110880100062406,1.12,30
wynn_rho_2,wynn_rho,limit,noisy_plateau,0.005,1000,1.0,0.2,0.6,0.0015712246724174277,1.1808115038816989,0.84,30
wynn_rho_3,wynn_rho,limit,noisy_plateau,0.005,1000,1.0,0.1667,0.5667,0.001254061371873661,1.2927368985649712,0.8933,30
pade_11,pade,trajectory,noisy_plateau,0.005,1000,1.0,0.0333,0.4,0.001963094184859737,0.7168010391032315,1.0933,30
pade_12,pade,trajectory,noisy_plateau,0.005,1000,1.0,0.5,0.1,0.00669928715318043,0.2090410383483386,0.04,30
pade_13,pade,trajectory,noisy_plateau,0.005,1000,1.0,0.5667,0.0,0.009961877116349532,0.13940289366558917,-0.1333,30
pade_21,pade,trajectory,noisy_plateau,0.005,1000,1.0,1.0,0.0,0.08011862865322733,0.024893913847989602,-1.0,30
pade_22,pade,trajectory,noisy_plateau,0.005,1000,1.0,0.1333,0.3,0.002386297503639237,0.6277217274718064,0.8533,30
pade_23,pade,trajectory,noisy_plateau,0.005,1000,1.0,0.5333,0.0667,0.007904423196631908,0.18099001792065061,-0.04,30
pade_31,pade,trajectory,noisy_plateau,0.005,1000,0.8,1.0,0.0,1.6370090493022187,0.0013770156850042418,-1.2,30
pade_32,pade,trajectory,noisy_plateau,0.005,1000,1.0,0.9667,0.0,0.08108833226197701,0.02135154284157899,-0.9333,30
levin_t1,levin,limit,noisy_plateau,0.005,1000,1.0,0.0667,0.4333,0.0016311995462340188,0.8346811304578572,1.04,30
levin_t2,levin,limit,noisy_plateau,0.005,1000,1.0,0.1667,0.5667,0.001573195085611265,1.0576911773918267,0.8933,30
levin_u1,levin,limit,noisy_plateau,0.005,1000,1.0,0.0667,0.4,0.0016237940083080353,0.8370885210676537,1.0267,30
levin_u2,levin,limit,noisy_plateau,0.005,1000,1.0,0.1667,0.5667,0.0015694522036478302,1.058972775616301,0.8933,30
levin_v1,levin,limit,noisy_plateau,0.005,1000,1.0,0.2333,0.5,0.00156565112944376,1.0087943047035612,0.7333,30
levin_v2,levin,limit,noisy_plateau,0.005,1000,1.0,0.1333,0.4333,0.0015722052542822811,0.8502444066864927,0.9067,30
weniger_d1,weniger,limit,noisy_plateau,0.005,1000,1.0,0.5667,0.0,0.01,0.1384774389018082,-0.1333,30
weniger_d2,weniger,limit,noisy_plateau,0.005,1000,1.0,0.5667,0.0,0.01,0.1384774389018082,-0.1333,30
brezinski_theta1,brezinski,limit,noisy_plateau,0.005,1000,1.0,0.3,0.3,0.0036847321951746117,0.4029981146273178,0.52,30
brezinski_theta2,brezinski,limit,noisy_plateau,0.005,1000,1.0,0.4667,0.1333,0.00931605136352277,0.20603507330372361,0.12,30
neville_2,neville,trajectory,noisy_plateau,0.005,1000,0.5667,1.0,0.0,16.949496680009513,7.642319598805525e-05,-1.4333,30
neville_3,neville,trajectory,noisy_plateau,0.005,1000,0.1667,1.0,0.0,247.3273268236472,4.485003673582616e-06,-1.8333,30
neville_4,neville,trajectory,noisy_plateau,0.005,1000,0.0,1.0,0.0,,,-2.0,30
anderson_1,anderson,limit,noisy_plateau,0.005,1000,1.0,0.0667,0.4333,0.0016310447787519743,0.8350767486284583,1.04,30
anderson_2,anderson,limit,noisy_plateau,0.005,1000,1.0,0.1,0.4333,0.0017373898867993455,0.9386557636113355,0.9733,30
anderson_3,anderson,limit,noisy_plateau,0.005,1000,1.0,0.1,0.5,0.0016761619073569246,1.0008115709084708,1.0,30
median_ensemble,ensemble,trajectory,noisy_plateau,0.005,1000,1.0,0.0667,0.5333,0.0014394008183497217,1.0712096218392082,1.08,30
stability_weighted,ensemble,trajectory,noisy_plateau,0.005,1000,1.0,0.1333,0.4,0.0016773015882331445,0.8654431443192814,0.8933,30
best_shanks_wynn,ensemble,limit,noisy_plateau,0.005,1000,1.0,0.0667,0.4333,0.0016311995462340162,0.8346811304578577,1.04,30
current_value,baseline,limit,noisy_plateau,0.005,5000,1.0,0.0,0.0,0.0013847743890180817,1.0,1.0,30
linear,baseline,trajectory,noisy_plateau,0.005,5000,1.0,1.0,0.0,0.3246054303091258,0.005782088744006706,-1.0,30
log_linear,baseline,trajectory,noisy_plateau,0.005,5000,0.0,1.0,0.0,,,-2.0,30
geom_avg_diff,baseline,limit,noisy_plateau,0.005,5000,0.6,0.6667,0.1,0.005555482105550973,0.340973628823872,-0.6933,30
richardson_1,richardson,trajectory,noisy_plateau,0.005,5000,1.0,0.2333,0.4333,0.001434016734654828,0.939087000394387,0.7067,30
richardson_2,richardson,trajectory,noisy_plateau,0.005,5000,1.0,0.4,0.3333,0.00725517803259116,0.3666139877509336,0.3333,30
richardson_3,richardson,trajectory,noisy_plateau,0.005,5000,1.0,0.5667,0.2,0.009042285688403415,0.10194601021968673,-0.0533,30
richardson_a05,richardson,trajectory,noisy_plateau,0.005,5000,1.0,0.3667,0.1,0.005479575445070481,0.38482785057491486,0.3067,30
richardson_a10,richardson,trajectory,noisy_plateau,0.005,5000,1.0,0.1,0.4333,0.0024042472082367304,0.830977962731807,0.9733,30
richardson_a20,richardson,trajectory,noisy_plateau,0.005,5000,1.0,0.0,0.8333,0.0006035346029447611,2.677268504887224,1.3333,30
single_exp_fit,parametric,trajectory,noisy_plateau,0.005,5000,1.0,0.2,0.5,0.0008190649044301562,1.1357412065539898,0.8,30
double_exp_fit,parametric,trajectory,noisy_plateau,0.005,5000,1.0,0.2333,0.5,0.0008188140418075186,1.1362011572770283,0.7333,30
rational_fit,parametric,trajectory,noisy_plateau,0.005,5000,1.0,0.2667,0.2667,0.0031999850291273306,0.5091923591162575,0.5733,30
log_fit,parametric,trajectory,noisy_plateau,0.005,5000,1.0,0.3,0.1,0.004527794215713459,0.34166637561270125,0.44,30
shanks_1,shanks,limit,noisy_plateau,0.005,5000,1.0,0.0667,0.4333,0.0016311995462340162,0.8346811304578577,1.04,30
shanks_2,shanks,limit,noisy_plateau,0.005,5000,1.0,0.1333,0.4,0.002424670214032083,0.8223568873329137,0.8933,30
shanks_3,shanks,limit,noisy_plateau,0.005,5000,1.0,0.1333,0.4667,0.001388098716092182,0.881217337260406,0.92,30
shanks_4,shanks,limit,noisy_plateau,0.005,5000,1.0,0.1667,0.5,0.0013618396868863248,0.951044388598418,0.8667,30
wynn_eps_1,wynn_eps,limit,noisy_plateau,0.005,5000,1.0,0.0667,0.4333,0.001631199546234017,0.8346811304578579,1.04,30
wynn_eps_2,wynn_eps,limit,noisy_plateau,0.005,5000,1.0,0.0667,0.5333,0.0014028676828467925,1.1869581781164382,1.08,30
wynn_eps_3,wynn_eps,limit,noisy_plateau,0.005,5000,1.0,0.1333,0.5667,0.0012766401307254616,1.1952088274236838,0.96,30
wynn_rho_1,wynn_rho,limit,noisy_plateau,0.005,5000,1.0,0.0667,0.6333,0.001126680547281875,1.110880100062406,1.12,30
wynn_rho_2,wynn_rho,limit,noisy_plateau,0.005,5000,1.0,0.2,0.6,0.0015712246724174277,1.1808115038816989,0.84,30
wynn_rho_3,wynn_rho,limit,noisy_plateau,0.005,5000,1.0,0.1667,0.5667,0.001254061371873661,1.2927368985649712,0.8933,30
pade_11,pade,trajectory,noisy_plateau,0.005,5000,1.0,0.0333,0.4,0.001969450104064135,0.7152111515775211,1.0933,30
pade_12,pade,trajectory,noisy_plateau,0.005,5000,1.0,0.6,0.0,0.00924772159520974,0.1465293618436433,-0.2,30
pade_13,pade,trajectory,noisy_plateau,0.005,5000,1.0,0.5667,0.0,0.009998595571768621,0.13851095561776733,-0.1333,30
pade_21,pade,trajectory,noisy_plateau,0.005,5000,0.8,1.0,0.0,0.4025954601000578,0.004684444321503528,-1.2,30
pade_22,pade,trajectory,noisy_plateau,0.005,5000,1.0,0.1333,0.3,0.0024003141355749,0.6258870911025849,0.8533,30
pade_23,pade,trajectory,noisy_plateau,0.005,5000,1.0,0.5667,0.0333,0.009535516483126373,0.14195893364262288,-0.12,30
pade_31,pade,trajectory,noisy_plateau,0.005,5000,0.7333,1.0,0.0,49.50980977301343,4.577704397269829e-05,-1.2667,30
pade_32,pade,trajectory,noisy_plateau,0.005,5000,0.7,0.9667,0.0,0.40229366957226403,0.003993418570542859,-1.2333,30
levin_t1,levin,limit,noisy_plateau,0.005,5000,1.0,0.0667,0.4333,0.0016311995462340188,0.8346811304578572,1.04,30
levin_t2,levin,limit,noisy_plateau,0.005,5000,1.0,0.1667,0.5667,0.001573195085611265,1.0576911773918267,0.8933,30
levin_u1,levin,limit,noisy_plateau,0.005,5000,1.0,0.0667,0.4,0.0016237940083080353,0.8370885210676537,1.0267,30
levin_u2,levin,limit,noisy_plateau,0.005,5000,1.0,0.1667,0.5667,0.0015694522036478302,1.058972775616301,0.8933,30
levin_v1,levin,limit,noisy_plateau,0.005,5000,1.0,0.2333,0.5,0.00156565112944376,1.0087943047035612,0.7333,30
levin_v2,levin,limit,noisy_plateau,0.005,5000,1.0,0.1333,0.4333,0.0015722052542822811,0.8502444066864927,0.9067,30
weniger_d1,weniger,limit,noisy_plateau,0.005,5000,1.0,0.5667,0.0,0.01,0.1384774389018082,-0.1333,30
weniger_d2,weniger,limit,noisy_plateau,0.005,5000,1.0,0.5667,0.0,0.01,0.1384774389018082,-0.1333,30
brezinski_theta1,brezinski,limit,noisy_plateau,0.005,5000,1.0,0.3,0.3,0.0036847321951746117,0.4029981146273178,0.52,30
brezinski_theta2,brezinski,limit,noisy_plateau,0.005,5000,1.0,0.4667,0.1333,0.00931605136352277,0.20603507330372361,0.12,30
neville_2,neville,trajectory,noisy_plateau,0.005,5000,0.5667,1.0,0.0,19.711119568975114,6.574375082409414e-05,-1.4333,30
neville_3,neville,trajectory,noisy_plateau,0.005,5000,0.1333,1.0,0.0,218.4342593371253,2.983686100740558e-06,-1.8667,30
neville_4,neville,trajectory,noisy_plateau,0.005,5000,0.0,1.0,0.0,,,-2.0,30
anderson_1,anderson,limit,noisy_plateau,0.005,5000,1.0,0.0667,0.4333,0.0016310447787519743,0.8350767486284583,1.04,30
anderson_2,anderson,limit,noisy_plateau,0.005,5000,1.0,0.1,0.4333,0.0017373898867993455,0.9386557636113355,0.9733,30
anderson_3,anderson,limit,noisy_plateau,0.005,5000,1.0,0.1,0.5,0.0016761619073569246,1.0008115709084708,1.0,30
median_ensemble,ensemble,trajectory,noisy_plateau,0.005,5000,1.0,0.1,0.5333,0.0014580409657571937,1.057626858224567,1.0133,30
stability_weighted,ensemble,trajectory,noisy_plateau,0.005,5000,1.0,0.1333,0.5,0.0019760339665139195,0.9828278661454735,0.9333,30
best_shanks_wynn,ensemble,limit,noisy_plateau,0.005,5000,1.0,0.0667,0.4333,0.0016311995462340162,0.8346811304578577,1.04,30
current_value,baseline,limit,slow_osc_power,0.0,150,1.0,0.0,0.0,0.005253604640266529,1.0,1.0,30
linear,baseline,trajectory,slow_osc_power,0.0,150,1.0,1.0,0.0,0.0814571092417469,0.0644953484007759,-1.0,30
log_linear,baseline,trajectory,slow_osc_power,0.0,150,1.0,0.0,0.0,0.018313306907453617,0.28687361964803215,1.0,30
geom_avg_diff,baseline,limit,slow_osc_power,0.0,150,1.0,0.0,0.0,0.006468111887121666,0.8122315649373225,1.0,30
richardson_1,richardson,trajectory,slow_osc_power,0.0,150,1.0,0.0,0.0,0.01925208704485135,0.2728849411509137,1.0,30
richardson_2,richardson,trajectory,slow_osc_power,0.0,150,1.0,0.0,0.0,0.01925208865155545,0.27288491837700274,1.0,30
richardson_3,richardson,trajectory,slow_osc_power,0.0,150,1.0,0.0,0.0,0.01969700778195267,0.2667209506349554,1.0,30
richardson_a05,richardson,trajectory,slow_osc_power,0.0,150,1.0,1.0,0.0,0.029325400011079583,0.1791486096790372,-1.0,30
richardson_a10,richardson,trajectory,slow_osc_power,0.0,150,1.0,0.0,0.0,0.0193629672128282,0.27132229180174167,1.0,30
richardson_a20,richardson,trajectory,slow_osc_power,0.0,150,1.0,0.0,0.0,0.006017237715890779,0.8730924201967974,1.0,30
single_exp_fit,parametric,trajectory,slow_osc_power,0.0,150,1.0,1.0,0.0,0.029846265481444097,0.17602217749931828,-1.0,30
double_exp_fit,parametric,trajectory,slow_osc_power,0.0,150,1.0,1.0,0.0,0.029845726288580912,0.1760253575158122,-1.0,30
rational_fit,parametric,trajectory,slow_osc_power,0.0,150,1.0,0.0,0.0,0.0193314392648982,0.2717647955890156,1.0,30
log_fit,parametric,trajectory,slow_osc_power,0.0,150,1.0,0.0,0.0,0.008286236148228876,0.6340157999708287,1.0,30
shanks_1,shanks,limit,slow_osc_power,0.0,150,1.0,0.0,0.0,0.006115765557670724,0.8590264932044647,1.0,30
shanks_2,shanks,limit,slow_osc_power,0.0,150,1.0,0.0,1.0,0.005107750909588704,1.028555372660013,1.4,30
shanks_3,shanks,limit,slow_osc_power,0.0,150,1.0,0.0,1.0,0.0001608183563552995,32.66794139258348,1.4,30
shanks_4,shanks,limit,slow_osc_power,0.0,150,1.0,0.0,1.0,0.0038744235543460223,1.3559706538469318,1.4,30
wynn_eps_1,wynn_eps,limit,slow_osc_power,0.0,150,1.0,0.0,0.0,0.006115765557670252,0.859026493204531,1.0,30
wynn_eps_2,wynn_eps,limit,slow_osc_power,0.0,150,1.0,0.0,1.0,0.0014833689692786908,3.5416708513332114,1.4,30
wynn_eps_3,wynn_eps,limit,slow_osc_power,0.0,150,1.0,0.0,1.0,0.0023290018837248475,2.255732241772287,1.4,30
wynn_rho_1,wynn_rho,limit,slow_osc_power,0.0,150,1.0,0.0,0.0,0.007136478459398188,0.736162053897597,1.0,30
wynn_rho_2,wynn_rho,limit,slow_osc_power,0.0,150,1.0,1.0,0.0,0.03953063623964542,0.13289957207917816,-1.0,30
wynn_rho_3,wynn_rho,limit,slow_osc_power,0.0,150,1.0,1.0,0.0,0.11704169520840726,0.04488660755393054,-1.0,30
pade_11,pade,trajectory,slow_osc_power,0.0,150,1.0,1.0,0.0,0.03656893996323236,0.14366302784681975,-1.0,30
pade_12,pade,trajectory,slow_osc_power,0.0,150,1.0,0.0,0.0,0.01845891783535887,0.28461065199624097,1.0,30
pade_13,pade,trajectory,slow_osc_power,0.0,150,1.0,1.0,0.0,0.03810173709204723,0.13788359904890232,-1.0,30
pade_21,pade,trajectory,slow_osc_power,0.0,150,1.0,1.0,0.0,0.13608251556810208,0.038606022370576906,-1.0,30
pade_22,pade,trajectory,slow_osc_power,0.0,150,1.0,0.0,1.0,1.4671085755271762e-05,358.0924225992443,1.4,30
pade_23,pade,trajectory,slow_osc_power,0.0,150,1.0,1.0,0.0,0.07621903106965211,0.06892772797735473,-1.0,30
pade_31,pade,trajectory,slow_osc_power,0.0,150,1.0,1.0,0.0,0.08314436128836197,0.06318654156288403,-1.0,30
pade_32,pade,trajectory,slow_osc_power,0.0,150,1.0,0.0,0.0,0.018946258494680658,0.2772898217208178,1.0,30
levin_t1,levin,limit,slow_osc_power,0.0,150,1.0,0.0,0.0,0.0061157655576702455,0.8590264932045318,1.0,30
levin_t2,levin,limit,slow_osc_power,0.0,150,1.0,0.0,0.0,0.005714793093847995,0.9192991861633736,1.0,30
levin_u1,levin,limit,slow_osc_power,0.0,150,1.0,0.0,0.0,0.006194402249192578,0.8481213245315674,1.0,30
levin_u2,levin,limit,slow_osc_power,0.0,150,1.0,0.0,0.0,0.0056774076788976766,0.9253527203610236,1.0,30
levin_v1,levin,limit,slow_osc_power,0.0,150,1.0,0.0,0.0,0.0055837709981330225,0.9408703619871075,1.0,30
levin_v2,levin,limit,slow_osc_power,0.0,150,1.0,0.0,0.0,0.00559617625766172,0.9387846984043479,1.0,30
weniger_d1,weniger,limit,slow_osc_power,0.0,150,1.0,1.0,0.0,0.04329058025128496,0.12135676190458525,-1.0,30
weniger_d2,weniger,limit,slow_osc_power,0.0,150,1.0,1.0,0.0,0.043290580251314846,0.12135676190450147,-1.0,30
brezinski_theta1,brezinski,limit,slow_osc_power,0.0,150,1.0,0.0,0.0,0.006303475360709847,0.833445732652933,1.0,30
brezinski_theta2,brezinski,limit,slow_osc_power,0.0,150,1.0,0.0,1.0,0.004704936989372757,1.1166153026348857,1.4,30
neville_2,neville,trajectory,slow_osc_power,0.0,150,1.0,0.0,1.0,0.005197241960912605,1.0108447287576405,1.4,30
neville_3,neville,trajectory,slow_osc_power,0.0,150,1.0,0.0,0.0,0.010599481406528284,0.4956473282769101,1.0,30
neville_4,neville,trajectory,slow_osc_power,0.0,150,1.0,0.0,0.0,0.007455373779114385,0.704673540981147,1.0,30
anderson_1,anderson,limit,slow_osc_power,0.0,150,1.0,0.0,0.0,0.0053211602652628864,0.9873043431077677,1.0,30
anderson_2,anderson,limit,slow_osc_power,0.0,150,1.0,0.0,0.0,0.005392558948623408,0.9742322133738843,1.0,30
anderson_3,anderson,limit,slow_osc_power,0.0,150,1.0,0.0,0.0,0.005467024681000451,0.9609623052415291,1.0,30
median_ensemble,ensemble,trajectory,slow_osc_power,0.0,150,1.0,0.0,0.0,0.006115765557670488,0.8590264932044978,1.0,30
stability_weighted,ensemble,trajectory,slow_osc_power,0.0,150,1.0,0.0,1.0,0.003167320154987073,1.6586907490215403,1.4,30
best_shanks_wynn,ensemble,limit,slow_osc_power,0.0,150,1.0,0.0,0.0,0.006115765557670724,0.8590264932044647,1.0,30
current_value,baseline,limit,slow_osc_power,0.0,1000,1.0,0.0,0.0,0.018274130519435827,1.0,1.0,30
linear,baseline,trajectory,slow_osc_power,0.0,1000,0.0,1.0,0.0,,,-2.0,30
log_linear,baseline,trajectory,slow_osc_power,0.0,1000,1.0,0.0,1.0,0.008334911252306737,2.192480515539785,1.4,30
geom_avg_diff,baseline,limit,slow_osc_power,0.0,1000,1.0,0.0,1.0,0.017058848371805067,1.0712405738736375,1.4,30
richardson_1,richardson,trajectory,slow_osc_power,0.0,1000,1.0,0.0,1.0,0.01585333777708012,1.152699247085718,1.4,30
richardson_2,richardson,trajectory,slow_osc_power,0.0,1000,1.0,0.0,1.0,0.015853338619766115,1.1526991858138602,1.4,30
richardson_3,richardson,trajectory,slow_osc_power,0.0,1000,1.0,0.0,1.0,0.016300330980044957,1.1210895374951109,1.4,30
richardson_a05,richardson,trajectory,slow_osc_power,0.0,1000,1.0,0.0,0.0,0.052964893171207186,0.3450234565821804,1.0,30
richardson_a10,richardson,trajectory,slow_osc_power,0.0,1000,1.0,0.0,1.0,0.014855988477047383,1.2300851301594302,1.4,30
richardson_a20,richardson,trajectory,slow_osc_power,0.0,1000,1.0,0.0,1.0,0.014076436709351783,1.2982071313044212,1.4,30
single_exp_fit,parametric,trajectory,slow_osc_power,0.0,1000,1.0,0.0,1.0,0.015766372266940457,1.1590574045846764,1.4,30
double_exp_fit,parametric,trajectory,slow_osc_power,0.0,1000,1.0,0.0,1.0,0.015765368250910718,1.1591312190490817,1.4,30
rational_fit,parametric,trajectory,slow_osc_power,0.0,1000,1.0,0.0,1.0,0.01610530471508541,1.1346653070350752,1.4,30
log_fit,parametric,trajectory,slow_osc_power,0.0,1000,1.0,0.0,1.0,0.017768454829043566,1.0284591820311637,1.4,30
shanks_1,shanks,limit,slow_osc_power,0.0,1000,1.0,0.0,1.0,0.017411969602031632,1.04951541595292,1.4,30
shanks_2,shanks,limit,slow_osc_power,0.0,1000,1.0,0.0,0.0,0.018419984250113652,0.9920817668084094,1.0,30
shanks_3,shanks,limit,slow_osc_power,0.0,1000,1.0,0.0,0.0,0.023688553516057656,0.7714329415280009,1.0,30
shanks_4,shanks,limit,slow_osc_power,0.0,1000,1.0,0.0,0.0,0.019653311605356334,0.9298244940285472,1.0,30
wynn_eps_1,wynn_eps,limit,slow_osc_power,0.0,1000,1.0,0.0,1.0,0.017411969602032104,1.0495154159528914,1.4,30
wynn_eps_2,wynn_eps,limit,slow_osc_power,0.0,1000,1.0,0.0,0.0,0.025011104128981047,0.7306406956365071,1.0,30
wynn_eps_3,wynn_eps,limit,slow_osc_power,0.0,1000,1.0,0.0,0.0,0.025856737043427204,0.7067454214638085,1.0,30
wynn_rho_1,wynn_rho,limit,slow_osc_power,0.0,1000,1.0,0.0,1.0,0.01639125670030417,1.1148706199626974,1.4,30
wynn_rho_2,wynn_rho,limit,slow_osc_power,0.0,1000,1.0,0.0,0.0,0.06305837139934778,0.2897970580893378,1.0,30
wynn_rho_3,wynn_rho,limit,slow_osc_power,0.0,1000,1.0,1.0,0.0,0.14056943036810962,0.1300007439141021,-1.0,30
pade_11,pade,trajectory,slow_osc_power,0.0,1000,1.0,0.0,0.0,0.06508568628663997,0.28077034386571303,1.0,30
pade_12,pade,trajectory,slow_osc_power,0.0,1000,1.0,0.0,1.0,0.015836288377767422,1.15394024682519,1.4,30
pade_13,pade,trajectory,slow_osc_power,0.0,1000,1.0,0.0,0.0,0.01963156202381891,0.9308546358799104,1.0,30
pade_21,pade,trajectory,slow_osc_power,0.0,1000,0.0,1.0,0.0,,,-2.0,30
pade_22,pade,trajectory,slow_osc_power,0.0,1000,1.0,0.0,0.0,0.045862449220007095,0.39845518131342833,1.0,30
pade_23,pade,trajectory,slow_osc_power,0.0,1000,1.0,0.0,0.0,0.026317430520233578,0.6943736587576878,1.0,30
pade_31,pade,trajectory,slow_osc_power,0.0,1000,1.0,1.0,0.0,21.87279860418414,0.0008354729017593612,-1.0,30
pade_32,pade,trajectory,slow_osc_power,0.0,1000,1.0,1.0,0.0,0.7183179952726828,0.02544016805885356,-1.0,30
levin_t1,levin,limit,slow_osc_power,0.0,1000,1.0,0.0,1.0,0.01741196960203211,1.0495154159528912,1.4,30
levin_t2,levin,limit,slow_osc_power,0.0,1000,1.0,0.0,1.0,0.017812942065854362,1.0258906390576275,1.4,30
levin_u1,levin,limit,slow_osc_power,0.0,1000,1.0,0.0,1.0,0.01733333291050978,1.0542767864543587,1.4,30
levin_u2,levin,limit,slow_osc_power,0.0,1000,1.0,0.0,1.0,0.01785032748080468,1.0237420315726355,1.4,30
levin_v1,levin,limit,slow_osc_power,0.0,1000,1.0,0.0,1.0,0.017943964161569334,1.018399856068238,1.4,30
levin_v2,levin,limit,slow_osc_power,0.0,1000,1.0,0.0,1.0,0.017931558902040637,1.0191043968495235,1.4,30
weniger_d1,weniger,limit,slow_osc_power,0.0,1000,1.0,0.0,0.0,0.019762845091582604,0.9246710397593082,1.0,30
