method,regime,obs_idx,noise,target_g,n_f,achieved_g,capped,L_true,L_hat,is_trivial,is_oracle,valid_rate,cat_rate,beats_rate,med_error,med_skill,stability,n_seeds
pade_22,multiphase,90,0.01,0.02,20594.0,0.019999293769431138,0,0.027119345212559383,0.0,0,0,0.85,0.15,0.55,0.10209270532034681,2.0294258072605666,0.77,20
log_linear,multiphase,90,0.01,0.02,20594.0,0.019999293769431138,0,0.027119345212559383,0.0,0,0,1.0,0.0,1.0,0.012073838134639157,0.41871394928165073,1.4,20
weniger_d2,multiphase,90,0.01,0.02,20594.0,0.019999293769431138,0,0.027119345212559383,0.0,0,0,1.0,0.0,0.9,0.03110137827936197,1.0,1.36,20
anderson_1,multiphase,90,0.01,0.02,20594.0,0.019999293769431138,0,0.027119345212559383,0.0,0,0,1.0,0.0,0.65,0.1953983768495933,6.567018460011514,1.26,20
constant_assumed,multiphase,90,0.01,0.02,20594.0,0.019999293769431138,0,0.027119345212559383,0.0,1,0,1.0,0.0,0.9,0.03110137827936197,1.0,1.36,20
constant_oracle,multiphase,90,0.01,0.02,20594.0,0.019999293769431138,0,0.027119345212559383,0.0,1,1,1.0,0.0,1.0,0.003982033066802587,0.12933093844889443,1.4,20
current_value,osc_exp,90,0.01,0.5,107.0,0.47832942079368884,0,0.08763959043701465,0.0,0,0,1.0,0.0,0.0,0.026116093100856122,1.8699172969116076,1.0,20
richardson_1,osc_exp,90,0.01,0.5,107.0,0.47832942079368884,0,0.08763959043701465,0.0,0,0,1.0,0.0,0.5,0.02116394924229513,1.958010174691589,1.2,20
richardson_a10,osc_exp,90,0.01,0.5,107.0,0.47832942079368884,0,0.08763959043701465,0.0,0,0,1.0,0.0,1.0,0.002556108597200374,0.2267255289879111,1.4,20
single_exp_fit,osc_exp,90,0.01,0.5,107.0,0.47832942079368884,0,0.08763959043701465,0.0,0,0,1.0,0.0,0.7,0.021044434728981744,1.6476548467815124,1.28,20
rational_fit,osc_exp,90,0.01,0.5,107.0,0.47832942079368884,0,0.08763959043701465,0.0,0,0,1.0,0.0,0.6,0.011876013095496435,1.1037795002317443,1.24,20
pade_22,osc_exp,90,0.01,0.5,107.0,0.47832942079368884,0,0.08763959043701465,0.0,0,0,1.0,0.0,1.0,0.004459561961537094,0.3443956268048883,1.4,20
log_linear,osc_exp,90,0.01,0.5,107.0,0.47832942079368884,0,0.08763959043701465,0.0,0,0,1.0,0.0,0.9,0.008127666356259135,0.6615272957922398,1.36,20
weniger_d2,osc_exp,90,0.01,0.5,107.0,0.47832942079368884,0,0.08763959043701465,0.0,0,0,1.0,0.4,0.0,0.11237086494937014,8.354463680490255,0.2,20
anderson_1,osc_exp,90,0.01,0.5,107.0,0.47832942079368884,0,0.08763959043701465,0.0,0,0,1.0,0.0,0.65,0.023530544130589623,2.1121832155153086,1.26,20
constant_assumed,osc_exp,90,0.01,0.5,107.0,0.47832942079368884,0,0.08763959043701465,0.0,1,0,1.0,0.4,0.0,0.11237086494937014,8.35446368049026,0.2,20
constant_oracle,osc_exp,90,0.01,0.5,107.0,0.47832942079368884,0,0.08763959043701465,0.0,1,1,1.0,0.0,0.5,0.024731274512355482,2.078842519157744,1.2,20
current_value,osc_exp,90,0.01,0.1,165.0,0.09570953042125925,0,0.08763959043701465,0.0,0,0,1.0,0.0,0.0,0.045898856049007127,1.971744843501351,1.0,20
richardson_1,osc_exp,90,0.01,0.1,165.0,0.09570953042125925,0,0.08763959043701465,0.0,0,0,1.0,0.0,0.7,0.03664946654100127,1.4041099235547718,1.28,20
richardson_a10,osc_exp,90,0.01,0.1,165.0,0.09570953042125925,0,0.08763959043701465,0.0,0,0,1.0,0.0,1.0,0.0228479735871652,0.7387017373643976,1.4,20
single_exp_fit,osc_exp,90,0.01,0.1,165.0,0.09570953042125925,0,0.08763959043701465,0.0,0,0,1.0,0.0,0.9,0.034114732851665844,1.2137444697035966,1.36,20
rational_fit,osc_exp,90,0.01,0.1,165.0,0.09570953042125925,0,0.08763959043701465,0.0,0,0,1.0,0.0,0.75,0.03310488917539376,1.130984394172131,1.3,20
pade_22,osc_exp,90,0.01,0.1,165.0,0.09570953042125925,0,0.08763959043701465,0.0,0,0,1.0,0.0,1.0,0.009941109796136202,0.315919414919395,1.4,20
log_linear,osc_exp,90,0.01,0.1,165.0,0.09570953042125925,0,0.08763959043701465,0.0,0,0,1.0,0.0,0.75,0.018502787390739947,0.6242733861923704,1.3,20
weniger_d2,osc_exp,90,0.01,0.1,165.0,0.09570953042125925,0,0.08763959043701465,0.0,0,0,1.0,0.3,0.4,0.09258810200121913,2.674234479844544,0.56,20
anderson_1,osc_exp,90,0.01,0.1,165.0,0.09570953042125925,0,0.08763959043701465,0.0,0,0,1.0,0.0,0.7,0.04331330707874066,1.519892074170885,1.28,20
constant_assumed,osc_exp,90,0.01,0.1,165.0,0.09570953042125925,0,0.08763959043701465,0.0,1,0,1.0,0.3,0.4,0.09258810200121913,2.674234479844544,0.56,20
constant_oracle,osc_exp,90,0.01,0.1,165.0,0.09570953042125925,0,0.08763959043701465,0.0,1,1,1.0,0.0,1.0,0.004948511564204481,0.18463915950469384,1.4,20
current_value,osc_exp,90,0.01,0.02,222.0,0.019723199886557016,0,0.08763959043701465,0.0,0,0,1.0,0.0,0.0,0.04982761041356638,1.9485413270612968,1.0,20
richardson_1,osc_exp,90,0.01,0.02,222.0,0.019723199886557016,0,0.08763959043701465,0.0,0,0,1.0,0.0,0.75,0.031310692185823503,1.4302095763649318,1.3,20
richardson_a10,osc_exp,90,0.01,0.02,222.0,0.019723199886557016,0,0.08763959043701465,0.0,0,0,1.0,0.0,0.7,0.03811964672578144,1.2043775447105387,1.28,20
single_exp_fit,osc_exp,90,0.01,0.02,222.0,0.019723199886557016,0,0.08763959043701465,0.0,0,0,1.0,0.0,0.9,0.037617174011208065,1.1815008408974128,1.36,20
rational_fit,osc_exp,90,0.01,0.02,222.0,0.019723199886557016,0,0.08763959043701465,0.0,0,0,1.0,0.0,0.8,0.03201313696290659,1.492470985660145,1.32,20
pade_22,osc_exp,90,0.01,0.02,222.0,0.019723199886557016,0,0.08763959043701465,0.0,0,0,1.0,0.0,1.0,0.021231035197847192,0.6389245303054296,1.4,20
log_linear,osc_exp,90,0.01,0.02,222.0,0.019723199886557016,0,0.08763959043701465,0.0,0,0,1.0,0.0,0.65,0.033344762950879216,0.8671215981575908,1.26,20
weniger_d2,osc_exp,90,0.01,0.02,222.0,0.019723199886557016,0,0.08763959043701465,0.0,0,0,1.0,0.25,0.4,0.08865934763665989,2.297885650996406,0.66,20
anderson_1,osc_exp,90,0.01,0.02,222.0,0.019723199886557016,0,0.08763959043701465,0.0,0,0,1.0,0.0,0.7,0.04724206144329988,1.5398100023012309,1.28,20
constant_assumed,osc_exp,90,0.01,0.02,222.0,0.019723199886557016,0,0.08763959043701465,0.0,1,0,1.0,0.25,0.4,0.08865934763665989,2.297885650996406,0.66,20
constant_oracle,osc_exp,90,0.01,0.02,222.0,0.019723199886557016,0,0.08763959043701465,0.0,1,1,1.0,0.0,1.0,0.0010197571996452374,0.03318458208527169,1.4,20
current_value,damped_osc_pow,90,0.01,0.5,260.0,0.49940767513390516,0,0.02268225171538585,0.0,0,0,1.0,0.0,0.0,0.033298192381397376,1.9679695100030261,1.0,20
richardson_1,damped_osc_pow,90,0.01,0.5,260.0,0.49940767513390516,0,0.02268225171538585,0.0,0,0,1.0,0.0,0.9,0.008359548724642563,0.6114926552383825,1.36,20
richardson_a10,damped_osc_pow,90,0.01,0.5,260.0,0.49940767513390516,0,0.02268225171538585,0.0,0,0,1.0,0.05,0.95,0.010505347887206813,0.6421634255607991,1.28,20
single_exp_fit,damped_osc_pow,90,0.01,0.5,260.0,0.49940767513390516,0,0.02268225171538585,0.0,0,0,1.0,0.05,0.8,0.016322491777781792,1.2063843990604504,1.22,20
rational_fit,damped_osc_pow,90,0.01,0.5,260.0,0.49940767513390516,0,0.02268225171538585,0.0,0,0,1.0,0.0,0.9,0.008107078566369172,0.5473478336632766,1.36,20
pade_22,damped_osc_pow,90,0.01,0.5,260.0,0.49940767513390516,0,0.02268225171538585,0.0,0,0,1.0,0.3,0.0,0.10168505867292965,6.409670129436758,0.4,20
log_linear,damped_osc_pow,90,0.01,0.5,260.0,0.49940767513390516,0,0.02268225171538585,0.0,0,0,1.0,0.0,0.9,0.005064822943952257,0.3347023011417706,1.36,20
weniger_d2,damped_osc_pow,90,0.01,0.5,260.0,0.49940767513390516,0,0.02268225171538585,0.0,0,0,1.0,0.2,0.15,0.050509708606649835,3.9971493300670264,0.66,20
anderson_1,damped_osc_pow,90,0.01,0.5,260.0,0.49940767513390516,0,0.02268225171538585,0.0,0,0,1.0,0.05,0.45,0.028604005468372978,1.7774516149740212,1.08,20
constant_assumed,damped_osc_pow,90,0.01,0.5,260.0,0.49940767513390516,0,0.02268225171538585,0.0,1,0,1.0,0.2,0.15,0.050509708606649786,3.9971493300670264,0.66,20
constant_oracle,damped_osc_pow,90,0.01,0.5,260.0,0.49940767513390516,0,0.02268225171538585,0.0,1,1,1.0,0.05,0.65,0.02782745689126393,1.7795202663158296,1.16,20
current_value,damped_osc_pow,90,0.01,0.1,3014.0,0.09999319502597674,0,0.02268225171538585,0.0,0,0,1.0,0.0,0.0,0.055553936096128645,1.5534472988675239,1.0,20
richardson_1,damped_osc_pow,90,0.01,0.1,3014.0,0.09999319502597674,0,0.02268225171538585,0.0,0,0,1.0,0.0,1.0,0.022998129360444507,0.6313305072953894,1.4,20
richardson_a10,damped_osc_pow,90,0.01,0.1,3014.0,0.09999319502597674,0,0.02268225171538585,0.0,0,0,1.0,0.0,1.0,0.023290983366985818,0.9062840708988578,1.4,20
single_exp_fit,damped_osc_pow,90,0.01,0.1,3014.0,0.09999319502597674,0,0.02268225171538585,0.0,0,0,1.0,0.0,0.8,0.03848222436851827,1.4494457947159862,1.32,20
rational_fit,damped_osc_pow,90,0.01,0.1,3014.0,0.09999319502597674,0,0.02268225171538585,0.0,0,0,1.0,0.0,0.95,0.01654904757409967,0.6863316566096853,1.38,20
pade_22,damped_osc_pow,90,0.01,0.1,3014.0,0.09999319502597674,0,0.02268225171538585,0.0,0,0,1.0,0.05,0.0,0.1171522342021036,4.679963756063371,0.9,20
log_linear,damped_osc_pow,90,0.01,0.1,3014.0,0.09999319502597674,0,0.02268225171538585,0.0,0,0,1.0,0.0,0.85,0.0149457299673364,0.5276534506486062,1.34,20
weniger_d2,damped_osc_pow,90,0.01,0.1,3014.0,0.09999319502597674,0,0.02268225171538585,0.0,0,0,1.0,0.1,0.65,0.02825396489191855,1.0065352668525072,1.06,20
anderson_1,damped_osc_pow,90,0.01,0.1,3014.0,0.09999319502597674,0,0.02268225171538585,0.0,0,0,1.0,0.0,0.45,0.050859749183104264,1.9191521457722325,1.18,20
constant_assumed,damped_osc_pow,90,0.01,0.1,3014.0,0.09999319502597674,0,0.02268225171538585,0.0,1,0,1.0,0.1,0.65,0.028253964891918497,1.0065352668525036,1.06,20
constant_oracle,damped_osc_pow,90,0.01,0.1,3014.0,0.09999319502597674,0,0.02268225171538585,0.0,1,1,1.0,0.0,1.0,0.005571713176532649,0.20449681172527326,1.4,20
current_value,damped_osc_pow,90,0.01,0.02,39688.0,0.019999828742130073,0,0.02268225171538585,0.0,0,0,1.0,0.0,0.0,0.06001124034411397,1.8206288304274123,1.0,20
richardson_1,damped_osc_pow,90,0.01,0.02,39688.0,0.019999828742130073,0,0.02268225171538585,0.0,0,0,1.0,0.0,0.95,0.030272193507932223,0.8644129445046512,1.38,20
richardson_a10,damped_osc_pow,90,0.01,0.02,39688.0,0.019999828742130073,0,0.02268225171538585,0.0,0,0,1.0,0.0,1.0,0.02692212902782577,1.1283077317422032,1.4,20
single_exp_fit,damped_osc_pow,90,0.01,0.02,39688.0,0.019999828742130073,0,0.02268225171538585,0.0,0,0,1.0,0.0,0.8,0.04293952861650359,1.8699872980248244,1.32,20
rational_fit,damped_osc_pow,90,0.01,0.02,39688.0,0.019999828742130073,0,0.02268225171538585,0.0,0,0,1.0,0.0,1.0,0.01998163156306291,0.8386616501944011,1.4,20
pade_22,damped_osc_pow,90,0.01,0.02,39688.0,0.019999828742130073,0,0.02268225171538585,0.0,0,0,1.0,0.05,0.0,0.12122635090166226,5.953813608160553,0.9,20
log_linear,damped_osc_pow,90,0.01,0.02,39688.0,0.019999828742130073,0,0.02268225171538585,0.0,0,0,1.0,0.0,0.75,0.020451755323627363,0.8339395418830251,1.3,20
weniger_d2,damped_osc_pow,90,0.01,0.02,39688.0,0.019999828742130073,0,0.02268225171538585,0.0,0,0,1.0,0.1,0.75,0.023796660643933227,1.0000000000000004,1.1,20
anderson_1,damped_osc_pow,90,0.01,0.02,39688.0,0.019999828742130073,0,0.02268225171538585,0.0,0,0,1.0,0.0,0.45,0.055317053431089586,2.3913373252774752,1.18,20
constant_assumed,damped_osc_pow,90,0.01,0.02,39688.0,0.019999828742130073,0,0.02268225171538585,0.0,1,0,1.0,0.1,0.75,0.023796660643933175,1.0,1.1,20
constant_oracle,damped_osc_pow,90,0.01,0.02,39688.0,0.019999828742130073,0,0.02268225171538585,0.0,1,1,1.0,0.0,1.0,0.0011144089285473253,0.04765861275080154,1.4,20
current_value,log_slow,90,0.01,0.5,8594.0,0.49999975284240333,0,0.02881976030854215,0.0,0,0,1.0,0.0,0.0,0.08766562338118691,1.1796323464725325,1.0,20
richardson_1,log_slow,90,0.01,0.5,8594.0,0.49999975284240333,0,0.02881976030854215,0.0,0,0,1.0,0.0,0.95,0.042967633601584496,0.6180483050611962,1.38,20
richardson_a10,log_slow,90,0.01,0.5,8594.0,0.49999975284240333,0,0.02881976030854215,0.0,0,0,1.0,0.0,1.0,0.06340700318348838,0.8461304467151629,1.4,20
single_exp_fit,log_slow,90,0.01,0.5,8594.0,0.49999975284240333,0,0.02881976030854215,0.0,0,0,1.0,0.0,0.65,0.08140076563288552,1.1303248311991048,1.26,20
rational_fit,log_slow,90,0.01,0.5,8594.0,0.49999975284240333,0,0.02881976030854215,0.0,0,0,1.0,0.0,0.8,0.060367790804980885,0.809978748222969,1.32,20
pade_22,log_slow,90,0.01,0.5,8594.0,0.49999975284240333,0,0.02881976030854215,0.0,0,0,1.0,0.05,0.0,0.1525716986786811,2.2074653413550913,0.9,20
log_linear,log_slow,90,0.01,0.5,8594.0,0.49999975284240333,0,0.02881976030854215,0.0,0,0,1.0,0.0,0.85,0.0396287083946726,0.5740394170629677,1.34,20
weniger_d2,log_slow,90,0.01,0.5,8594.0,0.49999975284240333,0,0.02881976030854215,0.0,0,0,1.0,0.05,0.0,0.11712840435591404,1.6727961831780043,0.9,20
anderson_1,log_slow,90,0.01,0.5,8594.0,0.49999975284240333,0,0.02881976030854215,0.0,0,0,1.0,0.0,0.65,0.0870272048282032,1.1492711743561757,1.26,20
constant_assumed,log_slow,90,0.01,0.5,8594.0,0.49999975284240333,0,0.02881976030854215,0.0,1,0,1.0,0.05,0.0,0.11712840435591404,1.6727961831780043,0.9,20
constant_oracle,log_slow,90,0.01,0.5,8594.0,0.49999975284240333,0,0.02881976030854215,0.0,1,1,1.0,0.0,0.5,0.08830864404737189,1.2085678644695044,1.2,20
current_value,log_slow,90,0.01,0.1,50000.0,0.41863546463489004,1,0.02881976030854215,0.0,0,0,1.0,0.0,0.0,0.10203597041563792,1.1801038894082443,1.0,20
richardson_1,log_slow,90,0.01,0.1,50000.0,0.41863546463489004,1,0.02881976030854215,0.0,0,0,1.0,0.0,0.95,0.05456630749011603,0.6518120298148442,1.38,20
richardson_a10,log_slow,90,0.01,0.1,50000.0,0.41863546463489004,1,0.02881976030854215,0.0,0,0,1.0,0.0,1.0,0.07754638633171292,0.88767932279915,1.4,20
single_exp_fit,log_slow,90,0.01,0.1,50000.0,0.41863546463489004,1,0.02881976030854215,0.0,0,0,1.0,0.0,0.7,0.0948276254983522,1.1077495471191747,1.28,20
rational_fit,log_slow,90,0.01,0.1,50000.0,0.41863546463489004,1,0.02881976030854215,0.0,0,0,1.0,0.0,0.9,0.07446955185828848,0.8375055939432621,1.36,20
pade_22,log_slow,90,0.01,0.1,50000.0,0.41863546463489004,1,0.02881976030854215,0.0,0,0,1.0,0.05,0.0,0.1668234810875911,2.0212271970254854,0.9,20
log_linear,log_slow,90,0.01,0.1,50000.0,0.41863546463489004,1,0.02881976030854215,0.0,0,0,1.0,0.0,0.85,0.051264112487813096,0.6197169063888466,1.34,20
weniger_d2,log_slow,90,0.01,0.1,50000.0,0.41863546463489004,1,0.02881976030854215,0.0,0,0,1.0,0.05,0.45,0.10275805732146302,1.2071792655550446,1.08,20
anderson_1,log_slow,90,0.01,0.1,50000.0,0.41863546463489004,1,0.02881976030854215,0.0,0,0,1.0,0.0,0.65,0.10139755186265421,1.1516412055423928,1.26,20
constant_assumed,log_slow,90,0.01,0.1,50000.0,0.41863546463489004,1,0.02881976030854215,0.0,1,0,1.0,0.05,0.45,0.10275805732146302,1.2071792655550446,1.08,20
constant_oracle,log_slow,90,0.01,0.1,50000.0,0.41863546463489004,1,0.02881976030854215,0.0,1,1,1.0,0.0,1.0,0.07393829701292087,0.8627969086474625,1.4,20
current_value,log_slow,90,0.01,0.02,50000.0,0.41863546463489004,1,0.02881976030854215,0.0,0,0,1.0,0.0,0.0,0.10203597041563792,1.1801038894082443,1.0,20
richardson_1,log_slow,90,0.01,0.02,50000.0,0.41863546463489004,1,0.02881976030854215,0.0,0,0,1.0,0.0,0.95,0.05456630749011603,0.6518120298148442,1.38,20
richardson_a10,log_slow,90,0.01,0.02,50000.0,0.41863546463489004,1,0.02881976030854215,0.0,0,0,1.0,0.0,1.0,0.07754638633171292,0.88767932279915,1.4,20
single_exp_fit,log_slow,90,0.01,0.02,50000.0,0.41863546463489004,1,0.02881976030854215,0.0,0,0,1.0,0.0,0.7,0.0948276254983522,1.1077495471191747,1.28,20
rational_fit,log_slow,90,0.01,0.02,50000.0,0.41863546463489004,1,0.02881976030854215,0.0,0,0,1.0,0.0,0.9,0.07446955185828848,0.8375055939432621,1.36,20
pade_22,log_slow,90,0.01,0.02,50000.0,0.41863546463489004,1,0.02881976030854215,0.0,0,0,1.0,0.05,0.0,0.1668234810875911,2.0212271970254854,0.9,20
log_linear,log_slow,90,0.01,0.02,50000.0,0.41863546463489004,1,0.02881976030854215,0.0,0,0,1.0,0.0,0.85,0.051264112487813096,0.6197169063888466,1.34,20
weniger_d2,log_slow,90,0.01,0.02,50000.0,0.41863546463489004,1,0.02881976030854215,0.0,0,0,1.0,0.05,0.45,0.10275805732146302,1.2071792655550446,1.08,20
anderson_1,log_slow,90,0.01,0.02,50000.0,0.41863546463489004,1,0.02881976030854215,0.0,0,0,1.0,0.0,0.65,0.10139755186265421,1.1516412055423928,1.26,20
constant_assumed,log_slow,90,0.01,0.02,50000.0,0.41863546463489004,1,0.02881976030854215,0.0,1,0,1.0,0.05,0.45,0.10275805732146302,1.2071792655550446,1.08,20
constant_oracle,log_slow,90,0.01,0.02,50000.0,0.41863546463489004,1,0.02881976030854215,0.0,1,1,1.0,0.0,1.0,0.07393829701292087,0.8627969086474625,1.4,20
current_value,delayed_plateau,90,0.01,0.5,160.0,0.49658484551706805,0,0.01506733900081029,0.0,0,0,1.0,0.0,0.0,0.12398039789563982,1.0790266032748042,1.0,20
richardson_1,delayed_plateau,90,0.01,0.5,160.0,0.49658484551706805,0,0.01506733900081029,0.0,0,0,1.0,0.0,1.0,0.050337707232922205,0.4477181827217478,1.4,20
richardson_a10,delayed_plateau,90,0.01,0.5,160.0,0.49658484551706805,0,0.01506733900081029,0.0,0,0,1.0,0.0,1.0,0.07518431906468657,0.6448067619572548,1.4,20
single_exp_fit,delayed_plateau,90,0.01,0.5,160.0,0.49658484551706805,0,0.01506733900081029,0.0,0,0,1.0,0.0,1.0,0.014084955207373906,0.1228776980164906,1.4,20
rational_fit,delayed_plateau,90,0.01,0.5,160.0,0.49658484551706805,0,0.01506733900081029,0.0,0,0,1.0,0.0,1.0,0.02735286788023729,0.25065742346878117,1.4,20
pade_22,delayed_plateau,90,0.01,0.5,160.0,0.49658484551706805,0,0.01506733900081029,0.0,0,0,0.6,0.6,0.0,0.4234965970262913,3.6284116830609943,-0.6,20
log_linear,delayed_plateau,90,0.01,0.5,160.0,0.49658484551706805,0,0.01506733900081029,0.0,0,0,1.0,0.0,1.0,0.03999101578524829,0.34954462702698774,1.4,20
weniger_d2,delayed_plateau,90,0.01,0.5,160.0,0.49658484551706805,0,0.01506733900081029,0.0,0,0,1.0,0.0,0.1,0.1362052497976048,1.26584838855988,1.04,20
anderson_1,delayed_plateau,90,0.01,0.5,160.0,0.49658484551706805,0,0.01506733900081029,0.0,0,0,1.0,0.0,0.6,0.12587123956999952,1.0763202034717776,1.24,20
constant_assumed,delayed_plateau,90,0.01,0.5,160.0,0.49658484551706805,0,0.01506733900081029,0.0,1,0,1.0,0.0,0.1,0.1362052497976048,1.26584838855988,1.04,20
constant_oracle,delayed_plateau,90,0.01,0.5,160.0,0.49658484551706805,0,0.01506733900081029,0.0,1,1,1.0,0.0,0.6,0.12113791079679449,1.053452219331008,1.24,20
current_value,delayed_plateau,90,0.01,0.1,321.0,0.09926115995627992,0,0.01506733900081029,0.0,0,0,1.0,0.0,0.0,0.2209043407292156,5.214184940112414,1.0,20
richardson_1,delayed_plateau,90,0.01,0.1,321.0,0.09926115995627992,0,0.01506733900081029,0.0,0,0,1.0,0.0,1.0,0.07961256685766031,2.0378146396939023,1.4,20
richardson_a10,delayed_plateau,90,0.01,0.1,321.0,0.09926115995627992,0,0.01506733900081029,0.0,0,0,1.0,0.0,1.0,0.13061280622049343,3.21187057900969,1.4,20
single_exp_fit,delayed_plateau,90,0.01,0.1,321.0,0.09926115995627992,0,0.01506733900081029,0.0,0,0,1.0,0.0,1.0,0.02080048863672037,0.3949556622163681,1.4,20
rational_fit,delayed_plateau,90,0.01,0.1,321.0,0.09926115995627992,0,0.01506733900081029,0.0,0,0,1.0,0.0,1.0,0.04913363373580448,1.231534947710923,1.4,20
pade_22,delayed_plateau,90,0.01,0.1,321.0,0.09926115995627992,0,0.01506733900081029,0.0,0,0,0.6,0.95,0.0,2.5298305861496297,48.6783227166588,-1.3,20
log_linear,delayed_plateau,90,0.01,0.1,321.0,0.09926115995627992,0,0.01506733900081029,0.0,0,0,1.0,0.0,1.0,0.06760542688153084,1.7461457510585392,1.4,20
weniger_d2,delayed_plateau,90,0.01,0.1,321.0,0.09926115995627992,0,0.01506733900081029,0.0,0,0,1.0,0.0,0.95,0.039281306964028984,1.0,1.38,20
anderson_1,delayed_plateau,90,0.01,0.1,321.0,0.09926115995627992,0,0.01506733900081029,0.0,0,0,1.0,0.0,0.6,0.22279518240357532,4.708216682360121,1.24,20
constant_assumed,delayed_plateau,90,0.01,0.1,321.0,0.09926115995627992,0,0.01506733900081029,0.0,1,0,1.0,0.0,0.95,0.039281306964028984,1.0,1.38,20
constant_oracle,delayed_plateau,90,0.01,0.1,321.0,0.09926115995627992,0,0.01506733900081029,0.0,1,1,1.0,0.0,1.0,0.02421396796321869,0.6171089961041796,1.4,20
current_value,delayed_plateau,90,0.01,0.02,482.0,0.019841076433992064,0,0.01506733900081029,0.0,0,0,1.0,0.0,0.0,0.24027823640897455,11.301269171144623,1.0,20
richardson_1,delayed_plateau,90,0.01,0.02,482.0,0.019841076433992064,0,0.01506733900081029,0.0,0,0,1.0,0.0,1.0,0.07151492806539485,3.621728169595442,1.4,20
richardson_a10,delayed_plateau,90,0.01,0.02,482.0,0.019841076433992064,0,0.01506733900081029,0.0,0,0,1.0,0.0,1.0,0.13624793436303922,6.626805917371012,1.4,20
single_exp_fit,delayed_plateau,90,0.01,0.02,482.0,0.019841076433992064,0,0.01506733900081029,0.0,0,0,1.0,0.0,1.0,0.03283748464965782,0.8604705624877107,1.4,20
rational_fit,delayed_plateau,90,0.01,0.02,482.0,0.019841076433992064,0,0.01506733900081029,0.0,0,0,1.0,0.0,1.0,0.04095052236812556,2.015532260451257,1.4,20
pade_22,delayed_plateau,90,0.01,0.02,482.0,0.019841076433992064,0,0.01506733900081029,0.0,0,0,0.75,0.85,0.0,2.2017863751661446,93.95223306938954,-0.95,20
log_linear,delayed_plateau,90,0.01,0.02,482.0,0.019841076433992064,0,0.01506733900081029,0.0,0,0,1.0,0.0,1.0,0.06077226580966537,3.084108687404332,1.4,20
weniger_d2,delayed_plateau,90,0.01,0.02,482.0,0.019841076433992064,0,0.01506733900081029,0.0,0,0,1.0,0.0,0.95,0.01990741128427006,1.0,1.38,20
anderson_1,delayed_plateau,90,0.01,0.02,482.0,0.019841076433992064,0,0.01506733900081029,0.0,0,0,1.0,0.0,0.6,0.2421690780833342,8.921336252760504,1.24,20
constant_assumed,delayed_plateau,90,0.01,0.02,482.0,0.019841076433992064,0,0.01506733900081029,0.0,1,0,1.0,0.0,0.95,0.01990741128427006,1.0,1.38,20
constant_oracle,delayed_plateau,90,0.01,0.02,482.0,0.019841076433992064,0,0.01506733900081029,0.0,1,1,1.0,0.0,1.0,0.00484007228345977,0.2441834037444363,1.4,20
current_value,staircase,90,0.01,0.5,170.0,0.2777777777777778,0,0.04143899221731205,0.0,0,0,1.0,0.0,0.0,0.13024357727094557,1.4691231321284572,1.0,20
richardson_1,staircase,90,0.01,0.5,170.0,0.2777777777777778,0,0.04143899221731205,0.0,0,0,1.0,0.0,0.75,0.12154251123588589,1.3293868732034015,1.3,20
richardson_a10,staircase,90,0.01,0.5,170.0,0.2777777777777778,0,0.04143899221731205,0.0,0,0,1.0,0.0,0.3,0.1351992559560068,1.5046282198911574,1.12,20
single_exp_fit,staircase,90,0.01,0.5,170.0,0.2777777777777778,0,0.04143899221731205,0.0,0,0,1.0,0.0,1.0,0.06482119813438116,0.7469017379855909,1.4,20
rational_fit,staircase,90,0.01,0.5,170.0,0.2777777777777778,0,0.04143899221731205,0.0,0,0,1.0,0.0,1.0,0.08403782018902964,0.9190213477764411,1.4,20
